0,0
1,0
2,0
3,0.003875732421875
4,0.003875732421875
5,0.004974365234375
6,0.008331298828125
7,0.008331298828125
8,0.00970458984375
9,0.00970458984375
10,0.0130615234375
11,0.0130615234375
12,0.01837158203125
13,0.0228271484375
14,0.0228271484375
15,0.027557373046875
16,0.027557373046875
17,0.032012939453125
18,0.037628173828125
19,0.037628173828125
20,0.042083740234375
21,0.042083740234375
22,0.05072021484375
23,0.05072021484375
24,0.05072021484375
25,0.05072021484375
26,0.05072021484375
27,0.05072021484375
28,0.05072021484375
29,0.05072021484375
30,0.05072021484375
31,0.05072021484375
32,0.05072021484375
33,0.05072021484375
34,0.05072021484375
35,0.05072021484375
36,0.05072021484375
37,0.05072021484375
