0,0
1,0
2,0.003875732421875
3,0.003875732421875
4,0.008331298828125
5,0.008331298828125
6,0.012786865234375
7,0.017822265625
8,0.017822265625
9,0.02227783203125
10,0.027313232421875
11,0.027313232421875
12,0.031768798828125
13,0.031768798828125
14,0.036224365234375
15,0.040679931640625
16,0.040679931640625
17,0.045135498046875
18,0.045135498046875
19,0.045135498046875
20,0.045135498046875
21,0.049102783203125
22,0.049102783203125
23,0.049102783203125
24,0.049102783203125
25,0.049102783203125
26,0.049102783203125
27,0.049102783203125
28,0.049102783203125
29,0.049102783203125
30,0.049102783203125
31,0.049102783203125
32,0.049102783203125
33,0.049102783203125
34,0.049102783203125
35,0.049102783203125
36,0.049102783203125
37,0.049102783203125
38,0.049102783203125
39,0.049102783203125
40,0.049102783203125
0,0
1,0
2,0.003875732421875
3,0.003875732421875
4,0.008331298828125
5,0.008331298828125
6,0.012786865234375
7,0.017822265625
8,0.017822265625
9,0.02227783203125
10,0.027313232421875
11,0.027313232421875
12,0.031768798828125
13,0.031768798828125
14,0.036224365234375
15,0.040679931640625
16,0.040679931640625
17,0.045135498046875
18,0.045135498046875
19,0.045135498046875
20,0.045135498046875
21,0.049102783203125
22,0.049102783203125
23,0.049102783203125
24,0.049102783203125
25,0.049102783203125
26,0.049102783203125
27,0.049102783203125
28,0.049102783203125
29,0.049102783203125
30,0.049102783203125
31,0.049102783203125
32,0.049102783203125
33,0.049102783203125
34,0.049102783203125
35,0.049102783203125
36,0.049102783203125
37,0.049102783203125
38,0.049102783203125
39,0.049102783203125
40,0.049102783203125
