Type,Seconds,MegaBytes
delta_ack,1467989025,3.662109375e-4
delta_send,1467989025,0.4566650390625
delta_ack,1467989026,0.0015869140625
delta_send,1467989026,0.8897247314453125
delta_ack,1467989027,0.0015869140625
delta_send,1467989027,0.8897247314453125
delta_ack,1467989028,0.0015869140625
delta_send,1467989028,0.8897247314453125
delta_ack,1467989029,0.0015869140625
delta_send,1467989029,0.8897247314453125
delta_ack,1467989030,0.0015869140625
delta_send,1467989030,0.8897247314453125
delta_ack,1467989031,0.0015869140625
delta_send,1467989031,0.8897247314453125
delta_ack,1467989032,0.0015869140625
delta_send,1467989032,0.8897247314453125
delta_ack,1467989033,0.0015869140625
delta_send,1467989033,0.8897247314453125
delta_ack,1467989034,0.0015869140625
delta_send,1467989034,0.8897247314453125
delta_ack,1467989035,0.001861572265625
delta_send,1467989035,0.8965835571289063
delta_ack,1467989036,0.003143310546875
delta_send,1467989036,0.8965835571289063
delta_ack,1467989037,0.003143310546875
delta_send,1467989037,0.8965835571289063
delta_ack,1467989038,0.003143310546875
delta_send,1467989038,0.8965835571289063
delta_ack,1467989039,0.003143310546875
delta_send,1467989039,0.8965835571289063
delta_ack,1467989040,0.003143310546875
delta_send,1467989040,0.8965835571289063
delta_ack,1467989041,0.003143310546875
delta_send,1467989041,0.8965835571289063
delta_ack,1467989042,0.003143310546875
delta_send,1467989042,0.8965835571289063
delta_ack,1467989043,0.003143310546875
delta_send,1467989043,0.8965835571289063
delta_ack,1467989044,0.003143310546875
delta_send,1467989044,0.8965835571289063
delta_ack,1467989045,0.00390625
delta_send,1467989045,0.9068527221679688
convergence,1467989045,0.0
delta_ack,1467989046,0.00494384765625
delta_send,1467989046,0.9068527221679688
delta_ack,1467989047,0.00494384765625
delta_send,1467989047,0.9068527221679688
delta_ack,1467989048,0.00494384765625
delta_send,1467989048,0.9068527221679688
delta_ack,1467989049,0.00494384765625
delta_send,1467989049,0.9068527221679688
delta_ack,1467989050,0.00494384765625
delta_send,1467989050,0.9068527221679688
delta_ack,1467989051,0.00494384765625
delta_send,1467989051,0.9068527221679688
delta_ack,1467989052,0.00494384765625
delta_send,1467989052,0.9068527221679688
delta_ack,1467989053,0.00494384765625
delta_send,1467989053,0.9068527221679688
delta_ack,1467989054,0.00494384765625
delta_send,1467989054,0.9068527221679688
delta_ack,1467989055,0.005462646484375
delta_send,1467989055,0.9131088256835938
delta_ack,1467989056,0.005950927734375
delta_send,1467989056,0.9131088256835938
delta_ack,1467989057,0.005950927734375
delta_send,1467989057,0.9131088256835938
delta_ack,1467989058,0.005950927734375
delta_send,1467989058,0.9131088256835938
delta_ack,1467989059,0.005950927734375
delta_send,1467989059,0.9131088256835938
delta_ack,1467989060,0.005950927734375
delta_send,1467989060,0.9131088256835938
delta_ack,1467989061,0.005950927734375
delta_send,1467989061,0.9131088256835938
delta_ack,1467989062,0.005950927734375
delta_send,1467989062,0.9131088256835938
delta_ack,1467989063,0.005950927734375
delta_send,1467989063,0.9131088256835938
delta_ack,1467989064,0.005950927734375
delta_send,1467989064,0.9131088256835938
delta_ack,1467989065,0.006103515625
delta_send,1467989065,0.9157485961914063
delta_ack,1467989066,0.006256103515625
delta_send,1467989066,0.9157485961914063
delta_ack,1467989067,0.006256103515625
delta_send,1467989067,0.9157485961914063
