Type,Seconds,MegaBytes
delta_send,1470237501,3.35693359375e-4
delta_send,1470237502,3.35693359375e-4
delta_send,1470237503,8.544921875e-4
delta_send,1470237504,8.544921875e-4
delta_send,1470237505,0.001617431640625
delta_send,1470237506,0.001617431640625
delta_send,1470237507,0.18836212158203125
delta_send,1470237508,0.18836212158203125
delta_send,1470237509,0.18836212158203125
delta_send,1470237510,0.18836212158203125
delta_send,1470237511,0.18854522705078125
delta_send,1470237512,0.18854522705078125
delta_send,1470237513,0.18897247314453125
delta_send,1470237514,0.18897247314453125
delta_send,1470237515,0.18952178955078125
delta_send,1470237516,0.18952178955078125
delta_send,1470237517,0.20269775390625
delta_send,1470237518,0.20269775390625
delta_send,1470237519,0.20269775390625
delta_send,1470237520,0.20269775390625
delta_send,1470237521,0.20328521728515625
delta_send,1470237522,0.20328521728515625
delta_send,1470237523,0.2039947509765625
delta_send,1470237524,0.2039947509765625
delta_send,1470237525,0.20464324951171875
delta_send,1470237526,0.20464324951171875
delta_send,1470237527,0.37441253662109375
delta_send,1470237528,0.37441253662109375
delta_send,1470237529,0.37441253662109375
delta_send,1470237530,0.37441253662109375
convergence,1470237530,0.0
delta_send,1470237531,0.3748779296875
delta_send,1470237532,0.3748779296875
delta_send,1470237533,0.37567138671875
delta_send,1470237534,0.37567138671875
delta_send,1470237534,0.37615966796875
