Type,Seconds,MegaBytes
aae_send,1468331719,0.5702133178710938
broadcast,1468331719,0.08066558837890625
aae_send,1468331720,2.0919418334960938
broadcast,1468331720,0.08066558837890625
aae_send,1468331721,3.6194686889648438
broadcast,1468331721,0.08066558837890625
aae_send,1468331722,5.148933410644531
broadcast,1468331722,0.08066558837890625
aae_send,1468331723,6.6845855712890625
broadcast,1468331723,0.08066558837890625
aae_send,1468331724,8.405517578125
broadcast,1468331724,0.08066558837890625
aae_send,1468331725,9.940696716308594
broadcast,1468331725,0.08066558837890625
aae_send,1468331726,11.476959228515625
broadcast,1468331726,0.08066558837890625
aae_send,1468331727,12.823204040527344
broadcast,1468331727,0.08066558837890625
aae_send,1468331728,14.36328125
broadcast,1468331728,0.08066558837890625
aae_send,1468331729,15.905387878417969
broadcast,1468331729,0.08066558837890625
aae_send,1468331730,17.450103759765625
broadcast,1468331730,0.08066558837890625
aae_send,1468331731,18.997283935546875
broadcast,1468331731,0.08066558837890625
aae_send,1468331732,20.54576873779297
broadcast,1468331732,0.08066558837890625
aae_send,1468331733,22.09686279296875
broadcast,1468331733,0.08066558837890625
aae_send,1468331734,23.45470428466797
broadcast,1468331734,0.08066558837890625
aae_send,1468331735,25.00713348388672
broadcast,1468331735,0.08066558837890625
aae_send,1468331736,26.56084442138672
broadcast,1468331736,0.08066558837890625
convergence,1468331736,0.0
aae_send,1468331737,28.11547088623047
broadcast,1468331737,0.08066558837890625
aae_send,1468331738,29.67009735107422
broadcast,1468331738,0.08066558837890625
