Type,Seconds,MegaBytes
aae_send,1468331719,0.7742385864257813
aae_send,1468331720,2.2986679077148438
broadcast,1468331720,0.003875732421875
aae_send,1468331721,3.8250656127929688
broadcast,1468331721,0.008331298828125
aae_send,1468331722,5.358245849609375
broadcast,1468331722,0.008331298828125
aae_send,1468331723,7.0749053955078125
broadcast,1468331723,0.012786865234375
aae_send,1468331724,8.606086730957031
broadcast,1468331724,0.017822265625
aae_send,1468331725,10.138618469238281
broadcast,1468331725,0.017822265625
aae_send,1468331726,11.671775817871094
broadcast,1468331726,0.02227783203125
aae_send,1468331727,13.207046508789063
broadcast,1468331727,0.0267333984375
aae_send,1468331728,14.551155090332031
broadcast,1468331728,0.0267333984375
aae_send,1468331729,16.28185272216797
broadcast,1468331729,0.03118896484375
aae_send,1468331730,17.82146453857422
broadcast,1468331730,0.036224365234375
aae_send,1468331731,19.363189697265625
broadcast,1468331731,0.036224365234375
aae_send,1468331732,20.906044006347656
broadcast,1468331732,0.041839599609375
aae_send,1468331733,22.064414978027344
broadcast,1468331733,0.041839599609375
aae_send,1468331734,23.608909606933594
broadcast,1468331734,0.046875
convergence,1468331735,0.0
aae_send,1468331735,25.153526306152344
broadcast,1468331735,0.05047607421875
aae_send,1468331736,26.893280029296875
broadcast,1468331736,0.05047607421875
aae_send,1468331737,28.439727783203125
broadcast,1468331737,0.05047607421875
aae_send,1468331738,29.792869567871094
broadcast,1468331738,0.05047607421875
aae_send,1468331739,30.551040649414063
broadcast,1468331739,0.05047607421875
aae_send,1468331740,30.569503784179688
broadcast,1468331740,0.05047607421875
aae_send,1468331741,30.570648193359375
broadcast,1468331741,0.05047607421875
aae_send,1468331742,30.580154418945313
broadcast,1468331742,0.05047607421875
