Type,Seconds,MegaBytes
broadcast,1469439575,5.1116943359375e-4
broadcast,1469439576,5.1116943359375e-4
broadcast,1469439577,5.1116943359375e-4
broadcast,1469439578,5.1116943359375e-4
broadcast,1469439579,5.1116943359375e-4
broadcast,1469439580,5.1116943359375e-4
broadcast,1469439581,5.1116943359375e-4
broadcast,1469439582,5.1116943359375e-4
broadcast,1469439583,5.1116943359375e-4
aae_send,1469439584,0.00661468505859375
broadcast,1469439584,5.1116943359375e-4
aae_send,1469439585,0.00661468505859375
broadcast,1469439585,5.1116943359375e-4
aae_send,1469439586,0.00661468505859375
broadcast,1469439586,5.1116943359375e-4
aae_send,1469439587,0.00661468505859375
broadcast,1469439587,5.1116943359375e-4
aae_send,1469439588,0.00661468505859375
broadcast,1469439588,5.1116943359375e-4
aae_send,1469439589,0.00661468505859375
broadcast,1469439589,5.1116943359375e-4
aae_send,1469439590,0.00661468505859375
broadcast,1469439590,5.1116943359375e-4
aae_send,1469439591,0.00661468505859375
broadcast,1469439591,5.1116943359375e-4
aae_send,1469439592,0.00661468505859375
broadcast,1469439592,5.1116943359375e-4
aae_send,1469439593,0.00661468505859375
broadcast,1469439593,5.1116943359375e-4
aae_send,1469439594,0.03488922119140625
broadcast,1469439594,5.1116943359375e-4
aae_send,1469439595,0.03488922119140625
broadcast,1469439595,5.1116943359375e-4
aae_send,1469439596,0.03488922119140625
broadcast,1469439596,5.1116943359375e-4
aae_send,1469439597,0.03488922119140625
broadcast,1469439597,5.1116943359375e-4
aae_send,1469439598,0.03488922119140625
broadcast,1469439598,5.1116943359375e-4
aae_send,1469439599,0.03488922119140625
broadcast,1469439599,5.1116943359375e-4
aae_send,1469439600,0.03488922119140625
broadcast,1469439600,5.1116943359375e-4
aae_send,1469439601,0.03488922119140625
broadcast,1469439601,5.1116943359375e-4
aae_send,1469439602,0.03488922119140625
broadcast,1469439602,5.1116943359375e-4
aae_send,1469439603,0.03488922119140625
broadcast,1469439603,5.1116943359375e-4
aae_send,1469439604,0.06325531005859375
broadcast,1469439604,5.1116943359375e-4
aae_send,1469439605,0.06325531005859375
broadcast,1469439605,5.1116943359375e-4
convergence,1469439605,0.0
