0,0
1,0.3728790283203125
2,0.3728790283203125
3,0.3728790283203125
4,0.3728790283203125
5,0.3728790283203125
6,0.3728790283203125
7,0.3728790283203125
8,0.3728790283203125
9,0.3728790283203125
10,0.3728790283203125
11,0.38592529296875
12,0.38592529296875
13,0.38592529296875
14,0.38592529296875
15,0.38592529296875
16,0.38592529296875
17,0.38592529296875
18,0.38592529296875
19,0.38592529296875
20,0.38592529296875
21,0.39522552490234375
22,0.39522552490234375
23,0.39522552490234375
24,0.39522552490234375
25,0.39522552490234375
26,0.39522552490234375
27,0.39522552490234375
28,0.39522552490234375
29,0.39522552490234375
30,0.39522552490234375
31,0.39786529541015625
32,0.39786529541015625
33,0.39786529541015625
34,0.39786529541015625
35,0.39786529541015625
36,0.39786529541015625
37,0.39786529541015625
0,0
1,0.3728790283203125
2,0.3728790283203125
3,0.3728790283203125
4,0.3728790283203125
5,0.3728790283203125
6,0.3728790283203125
7,0.3728790283203125
8,0.3728790283203125
9,0.3728790283203125
10,0.3728790283203125
11,0.38592529296875
12,0.38592529296875
13,0.38592529296875
14,0.38592529296875
15,0.38592529296875
16,0.38592529296875
17,0.38592529296875
18,0.38592529296875
19,0.38592529296875
20,0.38592529296875
21,0.39522552490234375
22,0.39522552490234375
23,0.39522552490234375
24,0.39522552490234375
25,0.39522552490234375
26,0.39522552490234375
27,0.39522552490234375
28,0.39522552490234375
29,0.39522552490234375
30,0.39522552490234375
31,0.39786529541015625
32,0.39786529541015625
33,0.39786529541015625
34,0.39786529541015625
35,0.39786529541015625
36,0.39786529541015625
37,0.39786529541015625
0,0
1,0.3728790283203125
2,0.3728790283203125
3,0.3728790283203125
4,0.3728790283203125
5,0.3728790283203125
6,0.3728790283203125
7,0.3728790283203125
8,0.3728790283203125
9,0.3728790283203125
10,0.3728790283203125
11,0.38592529296875
12,0.38592529296875
13,0.38592529296875
14,0.38592529296875
15,0.38592529296875
16,0.38592529296875
17,0.38592529296875
18,0.38592529296875
19,0.38592529296875
20,0.38592529296875
21,0.39522552490234375
22,0.39522552490234375
23,0.39522552490234375
24,0.39522552490234375
25,0.39522552490234375
26,0.39522552490234375
27,0.39522552490234375
28,0.39522552490234375
29,0.39522552490234375
30,0.39522552490234375
31,0.39786529541015625
32,0.39786529541015625
33,0.39786529541015625
34,0.39786529541015625
35,0.39786529541015625
36,0.39786529541015625
37,0.39786529541015625
0,0
1,0.3728790283203125
2,0.3728790283203125
3,0.3728790283203125
4,0.3728790283203125
5,0.3728790283203125
6,0.3728790283203125
7,0.3728790283203125
8,0.3728790283203125
9,0.3728790283203125
10,0.3728790283203125
11,0.38592529296875
12,0.38592529296875
13,0.38592529296875
14,0.38592529296875
15,0.38592529296875
16,0.38592529296875
17,0.38592529296875
18,0.38592529296875
19,0.38592529296875
20,0.38592529296875
21,0.39522552490234375
22,0.39522552490234375
23,0.39522552490234375
24,0.39522552490234375
25,0.39522552490234375
26,0.39522552490234375
27,0.39522552490234375
28,0.39522552490234375
29,0.39522552490234375
30,0.39522552490234375
31,0.39786529541015625
32,0.39786529541015625
33,0.39786529541015625
34,0.39786529541015625
35,0.39786529541015625
36,0.39786529541015625
37,0.39786529541015625
