Type,Seconds,MegaBytes
aae_send,1470319621,0.18482208251953125
aae_send,1470319622,0.18482208251953125
aae_send,1470319623,0.18482208251953125
aae_send,1470319624,0.18482208251953125
aae_send,1470319625,0.18482208251953125
aae_send,1470319626,0.18482208251953125
aae_send,1470319627,0.18482208251953125
aae_send,1470319628,0.18482208251953125
aae_send,1470319629,0.18482208251953125
aae_send,1470319630,0.18482208251953125
aae_send,1470319631,0.43488311767578125
aae_send,1470319632,0.43488311767578125
aae_send,1470319633,0.43488311767578125
aae_send,1470319634,0.43488311767578125
aae_send,1470319635,0.43488311767578125
aae_send,1470319636,0.43488311767578125
aae_send,1470319637,0.43488311767578125
aae_send,1470319638,0.43488311767578125
aae_send,1470319639,0.43488311767578125
aae_send,1470319640,0.43488311767578125
aae_send,1470319641,0.6872024536132813
aae_send,1470319642,0.6872024536132813
aae_send,1470319643,0.6872024536132813
aae_send,1470319644,0.6872024536132813
aae_send,1470319645,0.6872024536132813
aae_send,1470319646,0.6872024536132813
aae_send,1470319647,0.6872024536132813
aae_send,1470319648,0.6872024536132813
aae_send,1470319649,0.6872024536132813
aae_send,1470319650,0.6872024536132813
aae_send,1470319651,0.9397964477539063
aae_send,1470319652,0.9397964477539063
aae_send,1470319653,0.9397964477539063
aae_send,1470319654,0.9397964477539063
aae_send,1470319655,0.9397964477539063
aae_send,1470319656,0.9397964477539063
aae_send,1470319657,0.9397964477539063
aae_send,1470319658,0.9397964477539063
aae_send,1470319659,0.9397964477539063
aae_send,1470319660,0.9397964477539063
aae_send,1470319661,1.1926651000976563
aae_send,1470319662,1.1926651000976563
aae_send,1470319663,1.1926651000976563
aae_send,1470319664,1.1926651000976563
aae_send,1470319665,1.1926651000976563
aae_send,1470319666,1.1926651000976563
aae_send,1470319667,1.1926651000976563
aae_send,1470319668,1.1926651000976563
aae_send,1470319669,1.1926651000976563
aae_send,1470319670,1.1926651000976563
aae_send,1470319671,1.4455337524414063
aae_send,1470319672,1.4455337524414063
aae_send,1470319673,1.4455337524414063
aae_send,1470319674,1.4455337524414063
aae_send,1470319675,1.4455337524414063
aae_send,1470319676,1.4455337524414063
aae_send,1470319677,1.4455337524414063
aae_send,1470319678,1.4455337524414063
aae_send,1470319679,1.4455337524414063
aae_send,1470319680,1.4455337524414063
aae_send,1470319681,1.6984024047851563
aae_send,1470319682,1.6984024047851563
aae_send,1470319683,1.6984024047851563
aae_send,1470319684,1.6984024047851563
aae_send,1470319685,1.6984024047851563
aae_send,1470319686,1.6984024047851563
aae_send,1470319687,1.6984024047851563
aae_send,1470319688,1.6984024047851563
aae_send,1470319689,1.6984024047851563
aae_send,1470319690,1.6984024047851563
aae_send,1470319691,1.9512710571289063
aae_send,1470319692,1.9512710571289063
aae_send,1470319693,1.9512710571289063
aae_send,1470319694,1.9512710571289063
aae_send,1470319695,1.9512710571289063
aae_send,1470319696,1.9512710571289063
aae_send,1470319697,1.9512710571289063
aae_send,1470319698,1.9512710571289063
aae_send,1470319699,1.9512710571289063
aae_send,1470319700,1.9512710571289063
aae_send,1470319701,2.2041397094726563
aae_send,1470319702,2.2041397094726563
aae_send,1470319703,2.2041397094726563
aae_send,1470319704,2.2041397094726563
aae_send,1470319705,2.2041397094726563
aae_send,1470319706,2.2041397094726563
aae_send,1470319707,2.2041397094726563
aae_send,1470319708,2.2041397094726563
aae_send,1470319709,2.2041397094726563
