Type,Seconds,MegaBytes
delta_ack,1468253649,3.662109375e-4
delta_ack,1468253650,0.0015869140625
delta_send,1468253650,0.37369537353515625
delta_ack,1468253651,0.0015869140625
delta_send,1468253651,0.37369537353515625
delta_ack,1468253652,0.0015869140625
delta_send,1468253652,0.37369537353515625
delta_ack,1468253653,0.0015869140625
delta_send,1468253653,0.37369537353515625
delta_ack,1468253654,0.0015869140625
delta_send,1468253654,0.37369537353515625
delta_ack,1468253655,0.0015869140625
delta_send,1468253655,0.37369537353515625
delta_ack,1468253656,0.0015869140625
delta_send,1468253656,0.37369537353515625
delta_ack,1468253657,0.0015869140625
delta_send,1468253657,0.37369537353515625
delta_ack,1468253658,0.0015869140625
delta_send,1468253658,0.37369537353515625
delta_ack,1468253659,0.001861572265625
delta_send,1468253659,0.37369537353515625
delta_ack,1468253660,0.003204345703125
delta_send,1468253660,0.385772705078125
delta_ack,1468253661,0.003204345703125
delta_send,1468253661,0.385772705078125
delta_ack,1468253662,0.003204345703125
delta_send,1468253662,0.385772705078125
delta_ack,1468253663,0.003204345703125
delta_send,1468253663,0.385772705078125
delta_ack,1468253664,0.003204345703125
delta_send,1468253664,0.385772705078125
delta_ack,1468253665,0.003204345703125
delta_send,1468253665,0.385772705078125
delta_ack,1468253666,0.003204345703125
delta_send,1468253666,0.385772705078125
delta_ack,1468253667,0.003204345703125
delta_send,1468253667,0.385772705078125
delta_ack,1468253668,0.003204345703125
delta_send,1468253668,0.385772705078125
delta_ack,1468253669,0.00390625
delta_send,1468253669,0.385772705078125
delta_ack,1468253670,0.0048828125
delta_send,1468253670,0.392059326171875
convergence,1468253670,0.0
delta_ack,1468253671,0.0048828125
delta_send,1468253671,0.392059326171875
delta_ack,1468253672,0.0048828125
delta_send,1468253672,0.392059326171875
delta_ack,1468253673,0.0048828125
delta_send,1468253673,0.392059326171875
delta_ack,1468253674,0.0048828125
delta_send,1468253674,0.392059326171875
delta_ack,1468253675,0.0048828125
delta_send,1468253675,0.392059326171875
delta_ack,1468253676,0.0048828125
delta_send,1468253676,0.392059326171875
delta_ack,1468253677,0.0048828125
delta_send,1468253677,0.392059326171875
delta_ack,1468253678,0.0048828125
delta_send,1468253678,0.392059326171875
delta_ack,1468253679,0.005340576171875
delta_send,1468253679,0.392059326171875
delta_ack,1468253680,0.005828857421875
delta_send,1468253680,0.3947601318359375
delta_ack,1468253681,0.005828857421875
delta_send,1468253681,0.3947601318359375
delta_ack,1468253682,0.005828857421875
delta_send,1468253682,0.3947601318359375
delta_ack,1468253683,0.005828857421875
delta_send,1468253683,0.3947601318359375
delta_ack,1468253684,0.005828857421875
delta_send,1468253684,0.3947601318359375
delta_ack,1468253685,0.005828857421875
delta_send,1468253685,0.3947601318359375
delta_ack,1468253686,0.005828857421875
delta_send,1468253686,0.3947601318359375
delta_ack,1468253687,0.005828857421875
delta_send,1468253687,0.3947601318359375
delta_ack,1468253688,0.005828857421875
delta_send,1468253688,0.3947601318359375
delta_ack,1468253689,0.0059814453125
delta_send,1468253689,0.3947601318359375
delta_ack,1468253690,0.006134033203125
delta_send,1468253690,0.3947601318359375
delta_ack,1468253691,0.006134033203125
delta_send,1468253691,0.3947601318359375
delta_ack,1468253692,0.006134033203125
delta_send,1468253692,0.3947601318359375
delta_ack,1468253693,0.006134033203125
delta_send,1468253693,0.3947601318359375
delta_ack,1468253694,0.006134033203125
delta_send,1468253694,0.3947601318359375
delta_ack,1468253695,0.006134033203125
delta_send,1468253695,0.3947601318359375
delta_ack,1468253696,0.006134033203125
delta_send,1468253696,0.3947601318359375
