Type,Seconds,MegaBytes
delta_ack,1469439629,0.0014190673828125
delta_ack,1469439630,0.0014190673828125
delta_ack,1469439631,0.0014190673828125
delta_ack,1469439632,0.0014190673828125
delta_ack,1469439633,0.0014190673828125
delta_ack,1469439634,0.0014190673828125
delta_ack,1469439635,0.0014190673828125
delta_ack,1469439636,0.0014190673828125
delta_ack,1469439637,0.0014190673828125
delta_ack,1469439638,0.0014190673828125
delta_send,1469439638,0.01265716552734375
delta_ack,1469439639,0.0025177001953125
delta_send,1469439639,0.01265716552734375
delta_ack,1469439640,0.0025177001953125
delta_send,1469439640,0.01265716552734375
delta_ack,1469439641,0.0025177001953125
delta_send,1469439641,0.01265716552734375
delta_ack,1469439642,0.0025177001953125
delta_send,1469439642,0.01265716552734375
delta_ack,1469439643,0.0025177001953125
delta_send,1469439643,0.01265716552734375
delta_ack,1469439644,0.0025177001953125
delta_send,1469439644,0.01265716552734375
delta_ack,1469439645,0.0025177001953125
delta_send,1469439645,0.01265716552734375
delta_ack,1469439646,0.0025177001953125
delta_send,1469439646,0.01265716552734375
delta_ack,1469439647,0.0025177001953125
delta_send,1469439647,0.01265716552734375
delta_ack,1469439648,0.0025177001953125
delta_send,1469439648,0.0217437744140625
delta_ack,1469439649,0.0025177001953125
delta_send,1469439649,0.0217437744140625
delta_ack,1469439650,0.0025177001953125
delta_send,1469439650,0.0217437744140625
delta_ack,1469439651,0.0025177001953125
delta_send,1469439651,0.0217437744140625
delta_ack,1469439652,0.0025177001953125
delta_send,1469439652,0.0217437744140625
delta_ack,1469439653,0.0025177001953125
delta_send,1469439653,0.0217437744140625
delta_ack,1469439654,0.0025177001953125
delta_send,1469439654,0.0217437744140625
delta_ack,1469439655,0.0025177001953125
delta_send,1469439655,0.0217437744140625
delta_ack,1469439656,0.0025177001953125
delta_send,1469439656,0.0217437744140625
delta_ack,1469439657,0.0025177001953125
delta_send,1469439657,0.0217437744140625
delta_ack,1469439658,0.0025177001953125
delta_send,1469439658,0.0217437744140625
delta_ack,1469439659,0.0029754638671875
delta_send,1469439659,0.0217437744140625
convergence,1469439659,0.0
